station,datetime,snow.water.eq.inches
20K03S,1990-03-01,9.8
20K03S,1990-04-01,8.8
20K03S,1990-05-01,0
20K03S,1990-06-01,0.1
20K03S,1991-01-01,2.1
20K03S,1991-02-01,2.3
20K03S,1991-03-01,3.6
20K03S,1991-04-01,6
20K03S,1991-05-01,0
20K03S,1991-06-01,0
20K03S,1992-01-01,3.8
20K03S,1992-02-01,3.9
20K03S,1992-03-01,7.1
20K03S,1992-04-01,4.5
20K03S,1992-05-01,0
20K03S,1992-06-01,0
20K03S,1993-01-01,11.1
20K03S,1993-02-01,17.9
20K03S,1993-03-01,24.4
20K03S,1993-04-01,24.4
20K03S,1993-05-01,8
20K03S,1993-06-01,0
20K03S,1994-01-01,4.1
20K03S,1994-02-01,4.7
20K03S,1994-03-01,10.1
20K03S,1994-04-01,6.2
20K03S,1994-05-01,0
20K03S,1994-06-01,0
20K03S,1995-01-01,7.8
20K03S,1995-02-01,16.4
20K03S,1995-03-01,16.7
20K03S,1995-04-01,23.9
20K03S,1995-05-01,13.4
20K03S,1995-06-01,0
20K03S,1996-01-01,1.3
20K03S,1996-02-01,7.9
20K03S,1996-03-01,13.9
20K03S,1996-04-01,16.4
20K03S,1996-05-01,0
20K03S,1996-06-01,0
20K03S,1997-01-01,7.8
20K03S,1997-02-01,13.9
20K03S,1997-03-01,15.3
20K03S,1997-04-01,9.3
20K03S,1997-05-01,0
20K03S,1997-06-01,0
20K03S,1998-01-01,4.7
20K03S,1998-02-01,10.1
20K03S,1998-03-01,20.1
20K03S,1998-04-01,19.9
20K03S,1998-05-01,11.6
20K03S,1998-06-01,0
20K03S,1999-01-01,4.7
20K03S,1999-02-01,9.2
20K03S,1999-03-01,18.9
20K03S,1999-04-01,20.7
20K03S,1999-05-01,12.5
20K03S,1999-06-01,0
20K03S,2000-01-01,0.8
20K03S,2000-02-01,8.7
20K03S,2000-03-01,13.6
20K03S,2000-04-01,11.9
20K03S,2000-05-01,0
20K03S,2000-06-01,0
20K03S,2001-01-01,2
20K03S,2001-02-01,4.2
20K03S,2001-03-01,8.1
20K03S,2001-04-01,5
20K03S,2001-05-01,0
20K03S,2001-06-01,0
20K03S,2002-01-01,8.8
20K03S,2002-02-01,10.9
20K03S,2002-03-01,11
20K03S,2002-04-01,12
20K03S,2002-05-01,0
20K03S,2002-06-01,0
20K03S,2003-01-01,8.1
20K03S,2003-02-01,8
20K03S,2003-03-01,9.6
20K03S,2003-04-01,6.8
20K03S,2003-05-01,6.8
20K03S,2003-06-01,0
20K03S,2004-01-01,6.6
20K03S,2004-02-01,10
20K03S,2004-03-01,15.7
20K03S,2004-04-01,10.8
20K03S,2004-05-01,0
20K03S,2004-06-01,0
20K03S,2005-01-01,10.1
20K03S,2005-02-01,16.2
20K03S,2005-03-01,18.5
20K03S,2005-04-01,20.4
20K03S,2005-05-01,7.4
20K03S,2005-06-01,0
20K03S,2006-01-01,1
20K03S,2006-02-01,5.9
20K03S,2006-03-01,7.1
20K03S,2006-04-01,14
20K03S,2006-05-01,3.5
20K03S,2006-06-01,0
20K03S,2007-01-01,2
20K03S,2007-02-01,3.1
20K03S,2007-03-01,11.3
20K03S,2007-04-01,5
20K03S,2007-05-01,0
20K03S,2007-06-01,0
20K03S,2008-01-01,3.4
20K03S,2008-02-01,12.9
20K03S,2008-03-01,17.7
20K03S,2008-04-01,15.1
20K03S,2008-05-01,0.1
20K03S,2008-06-01,0
20K03S,2009-01-01,4.9
20K03S,2009-02-01,6.1
20K03S,2009-03-01,7.1
20K03S,2009-04-01,11.6
20K03S,2009-05-01,0
20K03S,2009-06-01,0
20K03S,2010-01-01,5.3
20K03S,2010-02-01,10
20K03S,2010-03-01,14.2
20K03S,2010-04-01,14.8
20K03S,2010-05-01,10
20K03S,2010-06-01,0
20K03S,2011-01-01,11.7
20K03S,2011-02-01,12.6
20K03S,2011-03-01,19.5
20K03S,2011-04-01,29.2
20K03S,2011-05-01,16.1
20K03S,2011-06-01,0
20K03S,2012-01-01,0.5
20K03S,2012-02-01,3
20K03S,2012-03-01,5.9
20K03S,2012-04-01,8.4
20K03S,2012-05-01,0
20K03S,2012-06-01,0
20K03S,2013-01-01,5.1
20K03S,2013-02-01,5.7
20K03S,2013-03-01,5.8
20K03S,2013-04-01,0.7
20K03S,2013-05-01,0
20K03S,2013-06-01,0
20K03S,2014-01-01,0.5
20K03S,2014-02-01,0.5
20K03S,2014-03-01,1.1
20K03S,2014-04-01,1
20K03S,2014-05-01,0
20K03S,2014-06-01,0
20K04S,1979-01-01,3.5
20K04S,1979-02-01,6.4
20K04S,1979-03-01,13.1
20K04S,1979-04-01,17.1
20K04S,1979-05-01,9
20K04S,1979-06-01,0
20K04S,1980-01-01,6
20K04S,1980-02-01,10.8
20K04S,1980-03-01,18.6
20K04S,1980-04-01,24.5
20K04S,1980-05-01,16.2
20K04S,1980-06-01,0
20K04S,1981-01-01,1.8
20K04S,1981-02-01,7.1
20K04S,1981-03-01,7
20K04S,1981-04-01,7.5
20K04S,1981-05-01,0
20K04S,1981-06-01,0
20K04S,1982-01-01,5.5
20K04S,1982-02-01,15
20K04S,1982-03-01,15.1
20K04S,1982-04-01,26.9
20K04S,1982-05-01,23.2
20K04S,1982-06-01,0
20K04S,1983-01-01,15.1
20K04S,1983-02-01,24.3
20K04S,1983-03-01,37.6
20K04S,1983-04-01,45.4
20K04S,1983-05-01,47.1
20K04S,1983-06-01,23
20K04S,1984-01-01,15.7
20K04S,1984-02-01,15.7
20K04S,1984-03-01,22.6
20K04S,1984-04-01,18.8
20K04S,1984-05-01,7.2
20K04S,1984-06-01,0
20K04S,1985-01-01,8.8
20K04S,1985-02-01,9.7
20K04S,1985-03-01,12.4
20K04S,1985-04-01,17.8
20K04S,1985-05-01,0
20K04S,1985-06-01,0
20K04S,1986-01-01,8.6
20K04S,1986-02-01,12.5
20K04S,1986-03-01,27
20K04S,1986-04-01,25.3
20K04S,1986-05-01,7.9
20K04S,1986-06-01,0
20K04S,1987-01-01,0.8
20K04S,1987-02-01,4.2
20K04S,1987-03-01,9.1
20K04S,1987-04-01,9.5
20K04S,1987-05-01,0
20K04S,1987-06-01,0
20K04S,1988-01-01,5.7
20K04S,1988-02-01,10.5
20K04S,1988-03-01,10.6
20K04S,1988-04-01,0.7
20K04S,1988-05-01,0.2
20K04S,1988-06-01,0
20K04S,1989-01-01,10
20K04S,1989-02-01,13
20K04S,1989-03-01,18.8
20K04S,1989-04-01,19.4
20K04S,1989-05-01,0
20K04S,1989-06-01,0
20K04S,1990-01-01,3.7
20K04S,1990-02-01,6.8
20K04S,1990-03-01,10.7
20K04S,1990-04-01,8.5
20K04S,1990-05-01,0
20K04S,1990-06-01,0.1
20K04S,1991-01-01,2.3
20K04S,1991-02-01,2.7
20K04S,1991-03-01,3.1
20K04S,1991-04-01,8.1
20K04S,1991-05-01,2.2
20K04S,1991-06-01,0
20K04S,1992-01-01,4.5
20K04S,1992-02-01,5.7
20K04S,1992-03-01,9.8
20K04S,1992-04-01,7.8
20K04S,1992-05-01,0
20K04S,1992-06-01,0
20K04S,1993-01-01,11.5
20K04S,1993-02-01,22.4
20K04S,1993-03-01,34.6
20K04S,1993-04-01,33.2
20K04S,1993-05-01,21.8
20K04S,1993-06-01,0
20K04S,1994-01-01,4.3
20K04S,1994-02-01,5.6
20K04S,1994-03-01,11.2
20K04S,1994-04-01,6.7
20K04S,1994-05-01,0
20K04S,1994-06-01,0
20K04S,1995-01-01,9.1
20K04S,1995-02-01,23.8
20K04S,1995-03-01,23.8
20K04S,1995-04-01,36.5
20K04S,1995-05-01,32.4
20K04S,1995-06-01,2.3
20K04S,1996-01-01,1.6
20K04S,1996-02-01,10.5
20K04S,1996-03-01,15
20K04S,1996-04-01,19
20K04S,1996-05-01,6.5
20K04S,1996-06-01,0
20K04S,1997-01-01,11.1
20K04S,1997-02-01,22.7
20K04S,1997-03-01,23.5
20K04S,1997-04-01,15.5
20K04S,1997-05-01,0
20K04S,1997-06-01,0
20K04S,1998-01-01,4.9
20K04S,1998-02-01,12.6
20K04S,1998-03-01,28.2
20K04S,1998-04-01,29.3
20K04S,1998-05-01,24.1
20K04S,1998-06-01,5.2
20K04S,1999-01-01,5.7
20K04S,1999-02-01,13.3
20K04S,1999-03-01,23.4
20K04S,1999-04-01,26.1
20K04S,1999-05-01,23.1
20K04S,1999-06-01,0
20K04S,2000-01-01,1.8
20K04S,2000-02-01,10.2
20K04S,2000-03-01,16.7
20K04S,2000-04-01,11
20K04S,2000-05-01,0
20K04S,2000-06-01,0
20K04S,2001-01-01,2.1
20K04S,2001-02-01,4.6
20K04S,2001-03-01,9
20K04S,2001-04-01,5.5
20K04S,2001-05-01,0
20K04S,2001-06-01,0
20K04S,2002-01-01,10.2
20K04S,2002-02-01,12.5
20K04S,2002-03-01,12.3
20K04S,2002-04-01,18.9
20K04S,2002-05-01,1.8
20K04S,2002-06-01,0
20K04S,2003-01-01,8.6
20K04S,2003-02-01,9.3
20K04S,2003-03-01,10.5
20K04S,2003-04-01,6.2
20K04S,2003-05-01,8.9
20K04S,2003-06-01,0
20K04S,2004-01-01,6.8
20K04S,2004-02-01,10.9
20K04S,2004-03-01,17.3
20K04S,2004-04-01,11.3
20K04S,2004-05-01,0
20K04S,2004-06-01,0
20K04S,2005-01-01,9
20K04S,2005-02-01,15.7
20K04S,2005-03-01,18.8
20K04S,2005-04-01,23.2
20K04S,2005-05-01,15.1
20K04S,2005-06-01,0
20K04S,2006-01-01,1.2
20K04S,2006-02-01,6.6
20K04S,2006-03-01,8.7
20K04S,2006-04-01,16.1
20K04S,2006-05-01,14
20K04S,2006-06-01,0
20K04S,2007-01-01,2.7
20K04S,2007-02-01,4.2
20K04S,2007-03-01,11.8
20K04S,2007-04-01,6.7
20K04S,2007-05-01,0
20K04S,2007-06-01,0
20K04S,2008-01-01,3.3
20K04S,2008-02-01,14.1
20K04S,2008-03-01,19.1
20K04S,2008-04-01,17.4
20K04S,2008-05-01,3.5
20K04S,2008-06-01,0
20K04S,2009-01-01,4.4
20K04S,2009-02-01,5
20K04S,2009-03-01,6
20K04S,2009-04-01,10.8
20K04S,2009-05-01,0
20K04S,2009-06-01,0
20K04S,2010-01-01,5.9
20K04S,2010-02-01,9.8
20K04S,2010-03-01,13.9
20K04S,2010-04-01,16.4
20K04S,2010-05-01,15.8
20K04S,2010-06-01,0
20K04S,2011-01-01,10.4
20K04S,2011-02-01,9.9
20K04S,2011-03-01,18.7
20K04S,2011-04-01,34.7
20K04S,2011-05-01,27.3
20K04S,2011-06-01,3.9
20K04S,2012-01-01,0.1
20K04S,2012-02-01,2.3
20K04S,2012-03-01,4.4
20K04S,2012-04-01,11.2
20K04S,2012-05-01,0.4
20K04S,2012-06-01,0
20K04S,2013-01-01,6.5
20K04S,2013-02-01,7.3
20K04S,2013-03-01,7.3
20K04S,2013-04-01,2.9
20K04S,2013-05-01,0
20K04S,2013-06-01,0
20K04S,2014-01-01,0.5
20K04S,2014-02-01,0.9
20K04S,2014-03-01,1.9
20K04S,2014-04-01,1.1
20K04S,2014-05-01,0
20K04S,2014-06-01,0
20K05S,1979-01-01,4.1
20K05S,1979-02-01,9.1
20K05S,1979-03-01,18.9
20K05S,1979-04-01,22.6
20K05S,1979-05-01,26.2
20K05S,1979-06-01,16.5
20K05S,1980-01-01,13.5
20K05S,1980-02-01,28.7
20K05S,1980-03-01,46.6
20K05S,1980-04-01,53
20K05S,1980-05-01,62.2
20K05S,1980-06-01,52.2
20K05S,1981-01-01,6.6
20K05S,1981-02-01,14.5
20K05S,1981-03-01,16.7
20K05S,1981-04-01,22.6
20K05S,1981-05-01,20.8
20K05S,1981-06-01,9.4
20K05S,1982-01-01,27.3
20K05S,1982-02-01,40.1
20K05S,1982-03-01,45.9
20K05S,1982-04-01,61.6
20K05S,1982-05-01,71
20K05S,1982-06-01,60
20K05S,1983-01-01,22.8
20K05S,1983-02-01,33
20K05S,1983-03-01,51.4
20K05S,1983-04-01,66.5
20K05S,1983-05-01,75
20K05S,1983-06-01,66
20K05S,1984-01-01,34.7
20K05S,1984-02-01,36.9
20K05S,1984-03-01,44.4
20K05S,1984-04-01,49.3
20K05S,1984-05-01,53
20K05S,1984-06-01,37.1
20K05S,1985-01-01,17.5
20K05S,1985-02-01,18.6
20K05S,1985-03-01,25.3
20K05S,1985-04-01,35
20K05S,1985-05-01,32
20K05S,1985-06-01,18.5
20K05S,1986-01-01,13
20K05S,1986-02-01,18.8
20K05S,1986-03-01,46.4
20K05S,1986-04-01,54.9
20K05S,1986-05-01,56
20K05S,1986-06-01,40.3
20K05S,1987-01-01,2
20K05S,1987-02-01,7.4
20K05S,1987-03-01,14.8
20K05S,1987-04-01,23
20K05S,1987-05-01,19.1
20K05S,1987-06-01,0.3
20K05S,1988-01-01,10.3
20K05S,1988-02-01,16.7
20K05S,1988-03-01,17.1
20K05S,1988-04-01,17.6
20K05S,1988-05-01,17.1
20K05S,1988-06-01,4.7
20K05S,1989-01-01,19.4
20K05S,1989-02-01,24.5
20K05S,1989-03-01,32.3
20K05S,1989-04-01,47.5
20K05S,1989-05-01,47.1
20K05S,1989-06-01,36.6
20K05S,1990-01-01,9.2
20K05S,1990-02-01,14.5
20K05S,1990-03-01,20.3
20K05S,1990-04-01,23.4
20K05S,1990-05-01,21.6
20K05S,1990-06-01,16.9
20K05S,1991-01-01,2.9
20K05S,1991-02-01,3.1
20K05S,1991-03-01,5.5
20K05S,1991-04-01,26.8
20K05S,1991-05-01,27.2
20K05S,1991-06-01,22.1
20K05S,1992-01-01,8.3
20K05S,1992-02-01,9.5
20K05S,1992-03-01,18.2
20K05S,1992-04-01,20.9
20K05S,1992-05-01,16.1
20K05S,1992-06-01,0
20K05S,1993-01-01,22.8
20K05S,1993-02-01,41.2
20K05S,1993-03-01,53.4
20K05S,1993-04-01,59.5
20K05S,1993-05-01,62.4
20K05S,1993-06-01,48.1
20K05S,1994-01-01,9.2
20K05S,1994-02-01,12.2
20K05S,1994-03-01,21.1
20K05S,1994-04-01,22.8
20K05S,1994-05-01,21.3
20K05S,1994-06-01,5.4
20K05S,1995-01-01,17.7
20K05S,1995-02-01,44.4
20K05S,1995-03-01,47.7
20K05S,1995-04-01,70.1
20K05S,1995-05-01,78.4
20K05S,1995-06-01,77.6
20K05S,1996-01-01,7.3
20K05S,1996-02-01,21.9
20K05S,1996-03-01,34.6
20K05S,1996-04-01,43
20K05S,1996-05-01,44.9
20K05S,1996-06-01,28.6
20K05S,1997-01-01,32.6
20K05S,1997-02-01,50.7
20K05S,1997-03-01,51.6
20K05S,1997-04-01,55.1
20K05S,1997-05-01,51.6
20K05S,1997-06-01,26.2
20K05S,1998-01-01,10.7
20K05S,1998-02-01,25.6
20K05S,1998-03-01,47.1
20K05S,1998-04-01,53.4
20K05S,1998-05-01,57.4
20K05S,1998-06-01,59.3
20K05S,1999-01-01,19
20K05S,1999-02-01,32.5
20K05S,1999-03-01,53.9
20K05S,1999-04-01,59.6
20K05S,1999-05-01,64.6
20K05S,1999-06-01,52.3
20K05S,2000-01-01,5.6
20K05S,2000-02-01,22.3
20K05S,2000-03-01,39.4
20K05S,2000-04-01,42.1
20K05S,2000-05-01,42
20K05S,2000-06-01,27.3
20K05S,2001-01-01,7.9
20K05S,2001-02-01,11.8
20K05S,2001-03-01,19.7
20K05S,2001-04-01,21.7
20K05S,2001-05-01,23.8
20K05S,2001-06-01,0.2
20K05S,2002-01-01,25.4
20K05S,2002-02-01,31.9
20K05S,2002-03-01,35.6
20K05S,2002-04-01,44.8
20K05S,2002-05-01,45.2
20K05S,2002-06-01,32.4
20K05S,2003-01-01,28.2
20K05S,2003-02-01,32.8
20K05S,2003-03-01,36.2
20K05S,2003-04-01,43.4
20K05S,2003-05-01,55.3
20K05S,2003-06-01,47.8
20K05S,2004-01-01,21.4
20K05S,2004-02-01,29.4
20K05S,2004-03-01,42.1
20K05S,2004-04-01,43.7
20K05S,2004-05-01,42.9
20K05S,2004-06-01,24.7
20K05S,2005-01-01,22
20K05S,2005-02-01,33.6
20K05S,2005-03-01,37.7
20K05S,2005-04-01,49.1
20K05S,2005-05-01,51.8
20K05S,2005-06-01,37.6
20K05S,2006-01-01,21.6
20K05S,2006-02-01,33.5
20K05S,2006-03-01,40.7
20K05S,2006-04-01,55.1
20K05S,2006-05-01,65.4
20K05S,2006-06-01,53.4
20K05S,2007-01-01,10.6
20K05S,2007-02-01,12.9
20K05S,2007-03-01,28.5
20K05S,2007-04-01,29.2
20K05S,2007-05-01,28.9
20K05S,2007-06-01,13.8
20K05S,2008-01-01,7.3
20K05S,2008-02-01,25.2
20K05S,2008-03-01,34
20K05S,2008-04-01,36.6
20K05S,2008-05-01,34.6
20K05S,2008-06-01,20.6
20K05S,2009-01-01,11.1
20K05S,2009-02-01,13.9
20K05S,2009-03-01,27.4
20K05S,2009-04-01,39.2
20K05S,2009-05-01,38.5
20K05S,2009-06-01,21.9
20K05S,2010-01-01,11.3
20K05S,2010-02-01,22.4
20K05S,2010-03-01,28.5
20K05S,2010-04-01,37.2
20K05S,2010-05-01,44.8
20K05S,2010-06-01,37
20K05S,2011-01-01,30.4
20K05S,2011-02-01,32.1
20K05S,2011-03-01,45.2
20K05S,2011-04-01,68
20K05S,2011-05-01,73.1
20K05S,2011-06-01,72
20K05S,2012-01-01,4.2
20K05S,2012-02-01,10.9
20K05S,2012-03-01,13.8
20K05S,2012-04-01,28.9
20K05S,2012-05-01,27.6
20K05S,2012-06-01,14.7
20K05S,2013-01-01,33.8
20K05S,2013-02-01,34.2
20K05S,2013-03-01,34
20K05S,2013-04-01,39.5
20K05S,2013-05-01,31
20K05S,2013-06-01,12.3
20K05S,2014-01-01,3.1
20K05S,2014-02-01,4.5
20K05S,2014-03-01,15
20K05S,2014-04-01,21.4
20K05S,2014-05-01,18
20K05S,2014-06-01,2.5
20K07,1918-04-14,33
20K07,1919-03-31,47.3
20K07,1920-04-05,38.3
20K07,1921-03-29,48.5
20K07,1922-04-01,68.2
20K07,1923-02-28,49.7
20K07,1923-04-01,40.9
20K07,1923-04-27,43.9
20K07,1923-05-27,8.6
20K07,1924-01-30,11.4
20K07,1924-03-27,16.3
20K07,1924-04-28,7.7
20K07,1925-02-07,16.4
20K07,1925-03-28,24.8
20K07,1925-12-28,11
20K07,1926-02-06,15.2
20K07,1926-02-25,28
20K07,1926-03-30,19
20K07,1926-04-24,14
20K07,1927-02-03,20.7
20K07,1927-03-28,44.4
20K07,1928-02-16,20.1
20K07,1928-04-01,34.1
20K07,1929-02-15,26.2
20K07,1929-03-29,30.5
20K07,1930-01-02,0
20K07,1930-02-01,15
20K07,1930-03-01,23.2
20K07,1930-04-01,30.8
20K07,1930-04-30,16
20K07,1931-01-11,11.3
20K07,1931-01-30,17
20K07,1931-02-25,19.1
20K07,1931-03-26,19.9
20K07,1931-04-30,0
20K07,1932-02-26,51
20K07,1932-03-27,52.6
20K07,1932-04-30,48.4
20K07,1932-05-29,21
20K07,1933-02-03,28.3
20K07,1933-02-26,29.8
20K07,1933-03-26,34.9
20K07,1933-05-08,25.5
20K07,1933-05-27,21.2
20K07,1934-01-28,20.8
20K07,1934-02-28,29.6
20K07,1934-03-28,17.5
20K07,1935-01-29,30.8
20K07,1935-02-26,32.4
20K07,1935-04-11,52.3
20K07,1935-05-02,52.8
20K07,1936-01-29,28.2
20K07,1936-02-29,51.8
20K07,1936-03-25,47.1
20K07,1936-05-01,45.8
20K07,1937-02-08,38.3
20K07,1937-03-01,40.4
20K07,1937-04-01,43.4
20K07,1937-04-30,38.7
20K07,1938-01-27,10.3
20K07,1938-03-04,54.8
20K07,1938-03-30,69.3
20K07,1938-05-03,70.3
20K07,1939-01-28,12.3
20K07,1939-03-01,26.4
20K07,1939-03-23,27.8
20K07,1939-04-28,0
20K07,1940-01-30,14.2
20K07,1940-03-04,35.8
20K07,1940-04-02,36.1
20K07,1940-04-30,27.3
20K07,1941-01-29,34.8
20K07,1941-03-06,43.4
20K07,1941-03-25,40.9
20K07,1941-05-01,41.9
20K07,1942-02-07,36.8
20K07,1942-03-03,39.8
20K07,1942-03-31,40.8
20K07,1942-05-05,36.7
20K07,1943-02-03,28.6
20K07,1943-03-03,34.8
20K07,1943-03-31,39.8
20K07,1943-05-03,12
20K07,1944-02-07,20.7
20K07,1944-03-05,38
20K07,1944-03-28,35.2
20K07,1944-05-02,30.2
20K07,1945-01-30,16
20K07,1945-02-27,26.8
20K07,1945-03-29,39.7
20K07,1945-05-02,28
20K07,1946-01-29,36.8
20K07,1946-03-04,38.6
20K07,1946-03-26,49
20K07,1946-05-03,32.2
20K07,1947-02-04,14.8
20K07,1947-02-25,15.8
20K07,1947-03-27,20.7
20K07,1947-05-02,0
20K07,1948-01-26,2.4
20K07,1948-02-26,8.8
20K07,1948-04-01,23
20K07,1948-05-04,33.3
20K07,1949-01-26,24.3
20K07,1949-03-08,40
20K07,1949-04-05,49.6
20K07,1949-05-03,27.8
20K07,1950-01-26,26.8
20K07,1950-02-27,39.2
20K07,1950-03-29,49.6
20K07,1950-05-04,43.8
20K07,1951-01-25,17.9
20K07,1951-03-08,27.5
20K07,1951-03-27,26.5
20K07,1951-04-25,11.7
20K07,1952-02-28,69.8
20K07,1952-04-02,84.3
20K07,1952-05-09,67.9
20K07,1953-01-26,37.1
20K07,1953-02-25,36.7
20K07,1953-04-01,45.7
20K07,1953-04-30,36.4
20K07,1954-01-27,20.4
20K07,1954-02-25,31.9
20K07,1954-04-02,34.8
20K07,1955-01-28,24.6
20K07,1955-02-25,29.2
20K07,1955-03-30,32
20K07,1955-05-03,34.3
20K07,1956-02-07,40.1
20K07,1956-03-27,53.4
20K07,1956-05-01,44.5
20K07,1957-01-30,17.4
20K07,1957-02-28,26.8
20K07,1957-04-02,34.3
20K07,1957-05-01,21.9
20K07,1958-03-04,39.3
20K07,1958-04-24,61.5
20K07,1959-01-27,11
20K07,1959-02-27,27.7
20K07,1959-04-02,25.4
20K07,1959-04-28,0
20K07,1960-02-04,21.1
20K07,1960-02-25,29.3
20K07,1960-04-04,34.2
20K07,1960-04-26,17.8
20K07,1961-02-01,13.2
20K07,1961-02-28,19.3
20K07,1961-04-03,31.2
20K07,1962-01-30,19.5
20K07,1962-02-28,40.2
20K07,1962-03-27,52.6
20K07,1962-04-26,39.7
20K07,1963-02-01,0
20K07,1963-03-01,0
20K07,1963-03-25,6.9
20K07,1963-04-30,29.6
20K07,1964-01-30,25.6
20K07,1964-02-27,25.9
20K07,1964-03-26,32.7
20K07,1965-01-26,29.6
20K07,1965-04-03,41.3
20K07,1965-04-28,33.5
20K07,1966-01-25,23.2
20K07,1966-02-28,36.9
20K07,1966-03-28,39
20K07,1966-04-26,23.6
20K07,1967-02-27,31
20K07,1967-04-03,48
20K07,1967-04-28,64.2
20K07,1968-01-24,16
20K07,1968-02-26,28
20K07,1968-03-27,34.7
20K07,1968-04-25,24.2
20K07,1969-03-02,68
20K07,1969-03-25,71.7
20K07,1969-04-28,70
20K07,1970-01-25,11
20K07,1970-02-26,19
20K07,1970-03-31,25.7
20K07,1970-04-28,23.4
20K07,1971-01-25,41.4
20K07,1971-02-26,40.5
20K07,1971-03-24,57.5
20K07,1971-04-28,59.4
20K07,1972-02-02,29.6
20K07,1972-02-29,36.2
20K07,1972-03-28,33.6
20K07,1972-04-25,32.9
20K07,1973-01-26,31
20K07,1973-03-02,47.5
20K07,1973-03-26,49.6
20K07,1973-04-25,45.5
20K07,1973-12-27,13
20K07,1974-01-02,26.4
20K07,1974-01-22,28.3
20K07,1974-02-22,33.7
20K07,1974-03-22,44.5
20K07,1974-04-30,51
20K07,1975-01-02,11.4
20K07,1975-01-22,19.4
20K07,1975-02-25,42.1
20K07,1975-03-29,63.7
20K07,1975-04-22,62.8
20K07,1976-01-26,7.4
20K07,1976-02-24,12.4
20K07,1976-03-26,16.8
20K07,1976-04-26,10.8
20K07,1977-01-31,6.4
20K07,1977-02-25,9.7
20K07,1977-03-29,13.7
20K07,1977-04-20,2.7
20K07,1978-01-24,39.4
20K07,1978-02-23,52.2
20K07,1978-03-25,57.2
20K07,1978-04-28,62.3
20K07,1979-01-25,18.9
20K07,1979-02-27,33.8
20K07,1979-03-30,41.8
20K07,1979-04-24,41.1
20K07,1980-01-24,22.3
20K07,1980-02-29,41.6
20K07,1980-03-27,50.6
20K07,1980-04-28,43.9
20K07,1981-01-31,18.4
20K07,1981-02-27,20.8
20K07,1981-03-28,28.2
20K07,1982-01-29,26
20K07,1982-02-24,23.6
20K07,1982-04-04,53.1
20K07,1983-01-31,44.5
20K07,1983-02-23,59.6
20K07,1983-03-31,85.4
20K07,1983-04-29,92.9
20K07,1984-01-03,24.5
20K07,1984-01-31,24.4
20K07,1984-02-29,36
20K07,1984-03-27,37.2
20K07,1984-04-24,33.7
20K07,1985-01-02,21
20K07,1985-01-29,22
20K07,1985-02-25,27.3
20K07,1985-03-25,32.6
20K07,1986-01-02,19.4
20K07,1986-01-27,21.4
20K07,1986-02-25,42.3
20K07,1986-03-26,44.1
20K07,1986-04-30,32
20K07,1987-01-29,12.9
20K07,1987-02-26,19.7
20K07,1987-03-26,26.4
20K07,1987-04-28,2.3
20K07,1988-01-06,14
20K07,1988-01-27,19.9
20K07,1988-02-26,19.8
20K07,1988-03-29,11.8
20K07,1988-04-27,2.4
20K07,1989-01-03,20
20K07,1989-01-27,24.4
20K07,1989-02-27,28.2
20K07,1989-03-29,37.1
20K07,1989-04-28,25
20K07,1990-01-25,12
20K07,1990-02-28,23.3
20K07,1990-03-26,22.8
20K07,1990-04-26,4.2
20K07,1991-01-02,4.2
20K07,1991-02-01,5
20K07,1991-03-06,14.3
20K07,1991-03-29,29.2
20K07,1991-04-23,20.5
20K07,1992-01-27,10.5
20K07,1992-02-27,22
20K07,1992-03-26,25.5
20K07,1992-04-28,0
20K07,1999-01-27,27.8
20K07,1999-02-23,44.7
20K07,1999-03-29,49.2
20K07,2000-01-27,12.8
20K07,2000-02-24,30.2
20K07,2000-03-29,37.4
20K07,2001-01-30,15.3
20K07,2001-02-28,26.8
20K07,2001-03-26,29
20K07,2002-01-31,29
20K07,2002-02-25,32.9
20K07,2002-03-27,40.1
20K07,2003-01-29,19.1
20K07,2003-02-26,23.8
20K07,2003-03-27,23.8
20K07,2003-05-01,31.8
20K07,2004-01-28,27.1
20K07,2004-03-31,35.6
20K07,2005-01-31,32.8
20K07,2005-02-23,35.8
20K07,2005-03-30,45.8
20K07,2005-04-26,44
20K07,2006-02-23,16.9
20K07,2007-01-29,8.3
20K07,2007-03-02,20.3
20K07,2007-03-30,16.4
20K07,2008-02-05,30.7
20K07,2008-02-28,37.6
20K07,2008-03-31,34.3
20K07,2008-05-01,18.3
20K07,2009-01-28,13.9
20K07,2009-02-25,25.3
20K07,2009-03-31,34.2
20K07,2009-04-29,23
20K07,2010-02-01,27.2
20K07,2010-02-24,35
20K07,2010-03-30,38.5
20K07,2010-05-03,46.5
20K07,2011-01-25,27.1
20K07,2011-02-28,43.3
20K07,2011-04-01,62.2
20K07,2011-05-02,56.7
20K07,2012-01-25,4.9
20K07,2012-02-23,5.7
20K07,2012-03-26,19.3
20K07,2012-04-24,16.6
20K07,2013-01-28,18.7
20K07,2013-01-28,18.7
20K07,2013-02-26,19.2
20K07,2013-03-26,16.9
20K07,2013-04-24,0
20K07,2014-02-24,1
20K07,2014-03-27,1.5
20K07,2014-04-24,0
20K08,1918-04-14,38.6
20K08,1919-04-01,51
20K08,1919-04-29,40.6
20K08,1920-04-04,39.7
20K08,1920-06-03,1.3
20K08,1921-03-01,54.2
20K08,1921-04-01,59.6
20K08,1922-04-01,70
20K08,1922-04-26,74.2
20K08,1923-02-01,49
20K08,1923-02-28,54
